season,name22,Overall_YEAR
2021,VfB Stuttgart,0.11584811746427703
2021,VfL Wolfsburg,0.19556817586810757
2021,Villarreal,0.3905562980549551
2021,Villarreal B,0.33176415564770984
2021,Vitesse,0.044070266221262956
2021,West Ham United,0.3066225630153147
2021,Wolverhampton,0.13808288257014364
2021,Zenit St. Petersburg,0.08040994613985845
2022,AC Milan,0.40173295542745363
2022,AS Monaco,0.20914994975851242
2022,AS Roma,0.3588368342953894
2022,AZ,0.12313877953022322
2022,Ajax,0.4021522321558092
2022,Arsenal,0.41495959098513463
2022,Atalanta,0.23695504733385295
2022,Atletico Madrid,0.12369318178084411
2022,Barcelona,0.23941385893450537
2022,Bayer Leverkusen,0.5036479322012842
2022,Bayern Munich,1.0
2022,Borussia Dortmund,0.7146823160130107
2022,Borussia Monchengladbach,0.26441344489443735
2022,CSKA Moscow,0.025894044957446863
2022,Celtic,0.1473653323692366
2022,Chelsea,0.5045105753108674
2022,Club Brugge,0.10404593467301633
2022,Dinamo Moscow,0.011664733397929221
2022,Eintracht Frankfurt,0.5152999965219968
2022,Everton,0.2665781676981546
2022,FC Augsburg,0.21601161421794815
2022,FC Groningen,0.08489104982589168
2022,FC Midtjylland,0.034698410673348515
2022,FC Twente,0.1147797457378534
2022,FC Union Berlin,0.3095688070647116
2022,FC Utrecht,0.06052645693024787
2022,Fenerbahce,0.05055888487180848
2022,Feyenoord,0.24779622800789786
2022,Fiorentina,0.1961237544780986
2022,Go Ahead Eagles,0.08426551587068375
2022,Internazionale,0.454074495127399
2022,Juventus,0.46239865786350787
2022,Lazio,0.2595617701433297
2022,Leicester City,0.35357737314857446
2022,Lille,0.11876399164589904
2022,Liverpool,0.7500363328132466
2022,Lokomotiv Moscow,0.0076871685779460516
2022,Lyon,0.11186084357622883
2022,Mainz,0.21366365262874182
2022,Manchester City,0.8518349866466829
2022,Manchester United,0.6159752614244018
2022,Marseille,0.23029700345334975
2022,Nantes,0.13663421421358263
2022,Napoli,0.6466340523372621
2022,Nice,0.1157165432882633
2022,PSV,0.26055204566235385
2022,Paris Saint-Germain,0.46807667462544333
2022,RB Leipzig,0.6117274534581802
2022,Rangers,0.19691549892798552
2022,Real Betis,0.08310913383544173
2022,Real Madrid,0.36132982605496905
2022,Real Sociedad,0.07626212964750653
2022,Reims,0.08771731021996364
2022,Rostov,0.0
2022,SC Freiburg,0.3615834208185752
2022,Sampdoria,0.10337325338326747
2022,Sassuolo,0.18133983742232737
2022,Schalke 04,0.2349476078359774
2022,Sevilla FC,0.26042675061580234
2022,Sochi,0.00394550125410603
2022,Southampton,0.2626203666936487
2022,Spartak Moscow,0.023948240516974247
2022,Strasbourg,0.0841549998091139
2022,Torino,0.18541225083302304
2022,Tottenham Hotspur,0.6332579908672682
2022,Trabzonspor,0.015172720099563136
2022,Udinese,0.18456817614253576
2022,Union Saint Gilloise,0.03485406326590683
2022,VfB Stuttgart,0.2642947999182224
2022,VfL Wolfsburg,0.3025479109597152
2022,Vitesse,0.10175683022113532
2022,West Ham United,0.3161683771125502
2022,Wolverhampton,0.22578525848105568
2022,Zenit St. Petersburg,0.025110651208866394
